word,zone,item,meanItemRT
a,705,8,314.5555556
strong,706,8,384.5915493
counter-argument,707,8,407.8450704
to,708,8,332.3333333
the,709,8,315.3472222
presence,710,8,319.4246575
of,711,8,317.890411
aliens,712,8,315
was,713,8,313.0555556
widely,714,8,350.6478873
publicized.,715,8,345.8611111
The,716,8,349.75
General,717,8,330.4383562
Accounting,718,8,340.8873239
Office,719,8,345.9726027
launched,720,8,367.6527778
an,721,8,363.1917808
inquiry,722,8,338.9014085
and,723,8,310.7361111
directed,724,8,299.9444444
the,725,8,319.2222222
Office,726,8,307.5972222
of,727,8,301.7916667
the,728,8,312.5555556
Secretary,729,8,307.2253521
of,730,8,362.6027397
the,731,8,335
Air,732,8,368.5428571
Force,733,8,331.4788732
to,734,8,328.9
conduct,735,8,341
an,736,8,305.3428571
internal,737,8,331.3142857
investigation.,738,8,346.1617647
The,739,8,346.0422535
result,740,8,318.5072464
was,741,8,355.2205882
summarized,742,8,331.826087
in,743,8,311.3768116
two,744,8,303.5362319
reports.,745,8,337.7916667
The,746,8,319.6666667
"first,",747,8,299.7083333
released,748,8,304.0555556
in,749,8,306.8219178
nineteen,750,8,398.2857143
"ninety-five,",751,8,434.2112676
concluded,752,8,352.7808219
that,753,8,305.8333333
the,754,8,303.8873239
reported,755,8,340.5915493
recovered,756,8,397.4084507
material,757,8,368.2816901
in,758,8,339.7916667
nineteen,759,8,344.2463768
forty-seven,760,8,361.9285714
was,761,8,328.2028986
likely,762,8,362.6478873
debris,763,8,321.6714286
from,764,8,309.5915493
a,765,8,334.6142857
secret,766,8,359.3239437
government,767,8,343.057971
program,768,8,337
called,769,8,338.0724638
Project,770,8,397.3188406
"Mogul,",771,8,368.2753623
which,772,8,337.8857143
involved,773,8,330.3333333
high,774,8,330.3
altitude,775,8,350.0857143
balloons,776,8,329.3623188
meant,777,8,330.5857143
to,778,8,304.7714286
detect,779,8,317.4
sound,780,8,334.1126761
waves,781,8,348.8285714
generated,782,8,338.2957746
by,783,8,320.6619718
Soviet,784,8,322.6760563
atomic,785,8,363.4714286
bomb,786,8,359.8169014
tests,787,8,349.915493
and,788,8,336.2428571
ballistic,789,8,370.9285714
missiles.,790,8,368.9014085
The,791,8,372.2112676
second,792,8,348.9295775
"report,",793,8,341.6521739
released,794,8,328.0571429
two,795,8,323.5352113
years,796,8,316.8142857
"later,",797,8,316.1971831
in,798,8,314.0714286
nineteen,799,8,356.1571429
"ninety-seven,",800,8,466.9859155
concluded,801,8,362.3333333
that,802,8,315.2714286
reports,803,8,360.5774648
of,804,8,342.3285714
recovered,805,8,353.8169014
alien,806,8,338.943662
bodies,807,8,347.0704225
were,808,8,326.3
likely,809,8,335.4857143
a,810,8,350.7042254
combination,811,8,329.3571429
of,812,8,355.5555556
innocently,813,8,364.915493
transformed,814,8,402.3188406
memories,815,8,382.2
of,816,8,340.3661972
military,817,8,369.1
accidents,818,8,399.2957746
involving,819,8,389.056338
injured,820,8,347.3571429
or,821,8,338.6571429
killed,822,8,338.826087
"personnel,",823,8,364.5285714
innocently,824,8,412.1126761
transformed,825,8,386.6
memories,826,8,401.2676056
of,827,8,330.5352113
the,828,8,321.4929577
recovery,829,8,336.1857143
of,830,8,490.6478873
anthropomorphic,831,8,528.173913
dummies,832,8,401.4857143
in,833,8,366.3571429
military,834,8,364.1285714
programs,835,8,373.0714286
US,836,8,413.826087
conducted,837,8,338.7857143
in,838,8,324.8428571
the,839,8,326.7323944
nineteen,840,8,373.0285714
"fifties,",841,8,375.2394366
and,842,8,344.9571429
hoaxes,843,8,375.6
that,844,8,326.0857143
various,845,8,339.7142857
witnesses,846,8,312.4714286
and,847,8,302.0869565
UFO,848,8,331.2816901
proponents,849,8,407.056338
perpetrated.,850,8,402.915493
The,851,8,408.056338
psychological,852,8,379.0704225
effects,853,8,319.7605634
of,854,8,307.5070423
time,855,8,341.5428571
compression,856,8,391.9577465
and,857,8,353.1549296
confusion,858,8,377.3428571
about,859,8,316.5211268
when,860,8,336.3802817
events,861,8,324.8142857
occurred,862,8,329.9027778
explained,863,8,326.9444444
the,864,8,325.7887324
discrepancy,865,8,345.9722222
with,866,8,315.2535211
the,867,8,306.5068493
years,868,8,365.4714286
in,869,8,353.8888889
question.,870,8,376.8450704
In,871,8,326.5833333
January,872,8,357.5972222
nineteen,873,8,474.5915493
"ninety-seven,",874,8,434.7222222
Karl,875,8,444.3382353
"Pflock,",876,8,401.75
one,877,8,347.3802817
of,878,8,300.7887324
the,879,8,299.5277778
more,880,8,330.9857143
prominent,881,8,365.9166667
pro-UFO,882,8,446.3676471
"researchers,",883,8,419.1142857
"said,",884,8,352.6478873
'Based,885,8,351.9857143
on,886,8,308.2676056
my,887,8,308.915493
research,888,8,323.8169014
and,889,8,337.7285714
that,890,8,322.6714286
of,891,8,316.1267606
"others,",892,8,327.1428571
I'm,893,8,307.028169
as,894,8,327.4084507
certain,895,8,307.3239437
as,896,8,307.2957746
it's,897,8,333.1690141
possible,898,8,319.3943662
to,899,8,306.9014085
be,900,8,328.3380282
without,901,8,356.3857143
absolute,902,8,331.1857143
"proof,",903,8,351.5142857
that,904,8,308.9859155
no,905,8,325.0555556
flying,906,8,321.7916667
saucer,907,8,316.8857143
or,908,8,322.5070423
saucers,909,8,334.6760563
crashed,910,8,327.7042254
in,911,8,305.7323944
the,912,8,337.2112676
general,913,8,316.7428571
vicinity,914,8,320.7285714
of,915,8,310.4927536
Roswell,916,8,334.9
or,917,8,296.4929577
on,918,8,316.3142857
the,919,8,296.3521127
Plains,920,8,332.0285714
of,921,8,318.7464789
San,922,8,338.2142857
Agustin,923,8,394.4366197
in,924,8,360.3714286
nineteen,925,8,378.7647059
forty-seven.',926,8,388.6197183
He,927,8,340.056338
then,928,8,309.8285714
"added,",929,8,326.1142857
'The,930,8,356.1408451
debris,931,8,312.1470588
found,932,8,324.3943662
was,933,8,305.4428571
the,934,8,309.8591549
remains,935,8,299.2857143
of,936,8,292.7887324
something,937,8,316.2
very,938,8,310.943662
"earthly,",939,8,355.7
all,940,8,348.2394366
but,941,8,356.1714286
certainly,942,8,345.3521127
something,943,8,352.2676056
from,944,8,315.2714286
the,945,8,291.4225352
Top,946,8,319.4647887
Secret,947,8,316.8714286
Project,948,8,343.0144928
Mogul.',949,8,407.7714286
Although,950,8,371.7391304
most,951,8,327.9142857
now,952,8,335.826087
agree,953,8,322.5285714
with,954,8,300.3
this,955,8,320.3188406
"conclusion,",956,8,342.8428571
each,957,8,354.6231884
"year,",958,8,330.7
during,959,8,327.1014493
July,960,8,326.4
Fourth,961,8,370.1764706
"weekend,",962,8,376.8285714
the,963,8,312.6714286
City,964,8,314.2571429
of,965,8,329.4492754
Roswell,966,8,314.7971014
hosts,967,8,352.9428571
the,968,8,323.7681159
Roswell,969,8,302.5428571
UFO,970,8,322.2647059
Festival,971,8,339.3098592
celebrating,972,8,345.4507042
all,973,8,315.6944444
things,974,8,333.4861111
"UFO,",975,8,347.5616438
featuring,976,8,339.0136986
prominent,977,8,407.1571429
UFOlogists,978,8,403.7260274
and,979,8,476.3611111
discussions.,980,8,871.6176471
Tulip,1,9,495.5180723
mania,2,9,463.9277108
was,3,9,346.6428571
a,4,9,343.3614458
period,5,9,350.9166667
in,6,9,322.0714286
the,7,9,358.9
Dutch,8,9,387.7261905
Golden,9,9,391.0722892
Age,10,9,431.8148148
during,11,9,407.1566265
which,12,9,425.5061728
contract,13,9,449.5243902
prices,14,9,448.1097561
for,15,9,384.325
bulbs,16,9,366.8902439
of,17,9,329.3703704
the,18,9,383.7654321
recently,19,9,406.974359
introduced,20,9,406.7875
tulip,21,9,397.4
reached,22,9,408.7088608
extraordinarily,23,9,388.65
high,24,9,381.3717949
levels,25,9,373.1794872
and,26,9,376.5875
then,27,9,343.875
suddenly,28,9,413.8101266
collapsed.,29,9,417.525
At,30,9,346.278481
the,31,9,354.7901235
peak,32,9,342.2926829
of,33,9,316.125
tulip,34,9,340.5
mania,35,9,364.4
in,36,9,375.5454545
February,37,9,465.556962
sixteen,38,9,862.1111111
"thirty-seven,",39,9,800.1728395
tulip,40,9,584.2207792
contracts,41,9,466.2875
sold,42,9,366.5316456
for,43,9,393.443038
more,44,9,364.7777778
than,45,9,383.6125
ten,46,9,381.3375
times,47,9,371.65
the,48,9,374.9240506
annual,49,9,346.4358974
income,50,9,348.3924051
of,51,9,370.4675325
a,52,9,362.4303797
skilled,53,9,429.8947368
craftsman.,54,9,439.2051282
It,55,9,359.3
is,56,9,368.6875
generally,57,9,410.875
considered,58,9,358.3417722
the,59,9,349.1375
first,60,9,378.0379747
recorded,61,9,413.95
economic,62,9,408.2405063
bubble.,63,9,472.1948052
The,64,9,467.8375
"tulip,",65,9,465.2564103
introduced,66,9,372.9875
to,67,9,351.4
Europe,68,9,358.6075949
in,69,9,337.1875
the,70,9,359.4375
mid,71,9,388.1265823
sixteenth,72,9,455.3116883
century,73,9,410.3797468
from,74,9,406.1375
the,75,9,415.9113924
Ottoman,76,9,423.9487179
"Empire,",77,9,414.7848101
became,78,9,404.0375
very,79,9,363.7875
popular,80,9,374.6538462
in,81,9,324.7974684
the,82,9,327.1625
United,83,9,394.0875
"Provinces,",84,9,536.2051282
which,85,9,359.55
we,86,9,331.175
now,87,9,337.8125
know,88,9,338.6202532
as,89,9,331.9875
the,90,9,399.4556962
Netherlands.,91,9,520.3552632
Tulip,92,9,527.0875
cultivation,93,9,418.8625
in,94,9,348.4197531
the,95,9,341.3625
United,96,9,390.925
Provinces,97,9,373.5
is,98,9,364.6125
generally,99,9,371.2875
thought,100,9,342.35
to,101,9,328.875
have,102,9,336.0512821
started,103,9,347.375
in,104,9,405.325
earnest,105,9,393.3625
around,106,9,384.7179487
fifteen,107,9,639.7179487
"ninety-three,",108,9,526.2658228
after,109,9,438.825
the,110,9,398
Flemish,111,9,455.9493671
botanist,112,9,451.3246753
Charles,113,9,406.4567901
de,114,9,502.1578947
l'Ecluse,115,9,467.4177215
had,116,9,380.2125
taken,117,9,341.0632911
up,118,9,332.3
a,119,9,380.725
post,120,9,324.675
at,121,9,311.5949367
the,122,9,357.1111111
University,123,9,354.1375
of,124,9,364.0519481
Leiden,125,9,382.164557
and,126,9,391.775
established,127,9,337.15
a,128,9,363.6202532
botanical,129,9,401.9487179
"garden,",130,9,432.1139241
which,131,9,340.7
is,132,9,343.55
famous,133,9,347.6875
as,134,9,323.6329114
one,135,9,319.975
of,136,9,325.8375
the,137,9,306.2531646
oldest,138,9,325.15
in,139,9,325.0375
the,140,9,348.6153846
world.,141,9,395.1265823
"There,",142,9,364.3375
he,143,9,361.7564103
planted,144,9,306.2625
his,145,9,317.5375
collection,146,9,307.1898734
of,147,9,320.4
tulip,148,9,326.45
bulbs,149,9,346.8205128
that,150,9,321.625
the,151,9,330.525
Emperor's,152,9,399.5897436
ambassador,153,9,420.3670886
sent,154,9,341.075
to,155,9,333.7721519
him,156,9,326.9113924
from,157,9,375.2307692
"Turkey,",158,9,421.1794872
which,159,9,350.9873418
were,160,9,323.425
able,161,9,344.3333333
to,162,9,347.8625
tolerate,163,9,334.6835443
the,164,9,336.9125
harsher,165,9,355.8717949
conditions,166,9,320.5875
of,167,9,311.325
the,168,9,331.25
northern,169,9,351.0909091
climate.,170,9,391.6625
It,171,9,347.1875
was,172,9,340.8333333
shortly,173,9,358.1392405
thereafter,174,9,351.0641026
that,175,9,359.6329114
the,176,9,335.4556962
tulips,177,9,362.3333333
began,178,9,313.9873418
to,179,9,311.8589744
grow,180,9,332.4303797
in,181,9,381.0632911
popularity.,182,9,393.8076923
The,183,9,342.7974684
flower,184,9,334.6202532
rapidly,185,9,343.9493671
became,186,9,321.3037975
a,187,9,329.0632911
coveted,188,9,346.2692308
luxury,189,9,382.443038
item,190,9,337.1772152
and,191,9,330.5189873
a,192,9,333.0759494
status,193,9,331.5974026
"symbol,",194,9,326.8227848
and,195,9,314.6923077
a,196,9,326.6075949
profusion,197,9,353.7974684
of,198,9,343.5822785
varieties,199,9,377.1282051
followed.,200,9,401.7435897
They,201,9,322.1898734
were,202,9,330.4050633
classified,203,9,317.6708861
in,204,9,340.7974684
groups:,205,9,440.4805195
one-colored,206,9,484.3797468
tulips,207,9,427.974359
of,208,9,409.6708861
"red,",209,9,425.5949367
"yellow,",210,9,383.2658228
or,211,9,438.1818182
white,212,9,401.9102564
were,213,9,347.3333333
known,214,9,324.7051282
as,215,9,561.6578947
"Couleren,",216,9,534.6315789
but,217,9,357.0769231
it,218,9,323.7820513
was,219,9,321.7948718
the,220,9,388.4050633
multicolored,221,9,406.5064935
Rosen,222,9,486.7922078
(red,223,9,396.0759494
or,224,9,381.1153846
pink,225,9,375.1538462
on,226,9,387.7594937
white,227,9,494.3506494
"background),",228,9,569.2467532
Violetten,229,9,533.7051282
(purple,230,9,366.4683544
or,231,9,345.8589744
lilac,232,9,345.6923077
on,233,9,376.4556962
white,234,9,430.4025974
"background),",235,9,400.4050633
"and,",236,9,334.575
to,237,9,368.0126582
a,238,9,350.5443038
lesser,239,9,320.3670886
"extent,",240,9,329.4683544
the,241,9,382.9871795
Bizarden,242,9,468.8227848
"(red,",243,9,409.5063291
brown,244,9,377.7974684
or,245,9,371.6282051
purple,246,9,355.525641
on,247,9,347.85
yellow,248,9,412.474359
background),249,9,396.9358974
that,250,9,345.3544304
were,251,9,313.0506329
the,252,9,313.721519
most,253,9,356.8101266
popular.,254,9,350.474359
These,255,9,399.7692308
spectacular,256,9,387.3037975
and,257,9,362.1794872
highly,258,9,362.1265823
sought-after,259,9,383.0769231
tulip,260,9,351.8607595
bulbs,261,9,356.1898734
would,262,9,354.0506329
grow,263,9,348.3544304
flowers,264,9,354.6153846
with,265,9,358.2278481
vivid,266,9,384.5128205
"colors,",267,9,383.9746835
"lines,",268,9,366.2820513
and,269,9,399.1139241
flames,270,9,334.2911392
on,271,9,321.0379747
the,272,9,362.721519
"petals,",273,9,354.2857143
as,274,9,323.3291139
a,275,9,317.1265823
"result,",276,9,330.5949367
it,277,9,307.8227848
is,278,9,296.5128205
now,279,9,332.7820513
"understood,",280,9,337.4177215
of,281,9,351.7341772
being,282,9,346.375
infected,283,9,386.35
with,284,9,440
tulip-specific,285,9,452.7875
virus,286,9,401.8987342
known,287,9,346.3205128
as,288,9,345.3333333
the,289,9,390.6315789
'Tulip,290,9,406.4473684
breaking,291,9,446.4210526
virus'.,292,9,419.4545455
The,293,9,361.8717949
Dutch,294,9,350.1265823
Golden,295,9,349.425
Age,296,9,359.3461538
growers,297,9,387.6962025
named,298,9,364.7594937
their,299,9,348.8101266
new,300,9,354.3670886
varieties,301,9,340.3291139
with,302,9,367.474359
exalted,303,9,392
titles.,304,9,370.2692308
Many,305,9,347.1558442
early,306,9,369.0769231
forms,307,9,338.9358974
were,308,9,337
prefixed,309,9,375.8076923
with,310,9,431.7894737
"'admiral',",311,9,419.6282051
often,312,9,390.3333333
combined,313,9,343.8846154
with,314,9,341.3376623
the,315,9,353.7368421
growers',316,9,380.3026316
names.,317,9,438.3333333
'General',318,9,412.974026
was,319,9,373.5333333
another,320,9,359.2077922
prefix,321,9,363.5714286
that,322,9,338.6233766
found,323,9,324.9736842
its,324,9,336
way,325,9,311.1973684
into,326,9,295.4935065
the,327,9,309.4736842
names,328,9,303.7142857
of,329,9,302.9480519
around,330,9,347.5974026
thirty,331,9,394.7368421
varieties.,332,9,463.92
Later,333,9,357.36
came,334,9,359.0526316
varieties,335,9,352.0128205
with,336,9,357.7662338
even,337,9,328.8961039
more,338,9,320.0649351
superb,339,9,342.1168831
"names,",340,9,343.0263158
such,341,9,313.1948052
as,342,9,337.038961
even,343,9,460.2207792
'Admiral,344,9,426.0921053
of,345,9,453.84
Admirals',346,9,408.5454545
and,347,9,371.4415584
'General,348,9,354.5714286
of,349,9,349.1578947
Generals'.,350,9,369.5454545
Most,351,9,366.4675325
of,352,9,316.3636364
these,353,9,343.5714286
varieties,354,9,327.8311688
have,355,9,329.7402597
now,356,9,300.48
died,357,9,315.025974
"out,",358,9,344.2597403
though,359,9,364.7662338
similar,360,9,362.64
'broken',361,9,406.4266667
tulips,362,9,411.6233766
continue,363,9,342.2631579
in,364,9,333.7179487
the,365,9,342.75
trade.,366,9,364.24
Tulips,367,9,331.2077922
grow,368,9,355.4675325
from,369,9,336.8441558
"bulbs,",370,9,356.8289474
and,371,9,342.961039
can,372,9,303.9090909
be,373,9,349.961039
propagated,374,9,392.7894737
through,375,9,351.2727273
both,376,9,349.2763158
seeds,377,9,325.44
and,378,9,363.9041096
buds.,379,9,494.8026316
Seeds,380,9,431.9473684
from,381,9,343.1466667
a,382,9,347.4736842
tulip,383,9,350.3552632
will,384,9,379.3026316
form,385,9,314.2133333
a,386,9,331.8831169
flowering,387,9,337.5714286
bulb,388,9,397.6883117
after,389,9,584.9864865
seven-twelve,390,9,873.1142857
years.,391,9,597.7466667
When,392,9,424.92
a,393,9,380.7894737
bulb,394,9,372.8181818
grows,395,9,344.2857143
into,396,9,327.7272727
the,397,9,363.7012987
"flower,",398,9,393.0131579
the,399,9,372.2207792
original,400,9,357.0263158
bulb,401,9,336.7894737
will,402,9,407.2236842
"disappear,",403,9,402.1184211
but,404,9,382.3289474
a,405,9,346.6052632
clone,406,9,380.6753247
bulb,407,9,357.4805195
forms,408,9,354.5921053
in,409,9,347.4415584
its,410,9,357.0657895
"place,",411,9,363.7272727
as,412,9,353.0649351
do,413,9,359.2077922
several,414,9,352.8181818
buds.,415,9,517.0933333
Properly,416,9,448.1428571
"cultivated,",417,9,410.1315789
these,418,9,337.7012987
buds,419,9,361.9736842
will,420,9,318.2631579
become,421,9,330.0384615
bulbs,422,9,353.8441558
of,423,9,336.4155844
their,424,9,406.0394737
own.,425,9,423.1052632
The,426,9,385.525641
'tulip,427,9,365.9358974
breaking',428,9,398.5584416
"virus,",429,9,387.9210526
which,430,9,357.8311688
many,431,9,353.3815789
botanists,432,9,355.2763158
have,433,9,338.72
"studied,",434,9,412
spreads,435,9,344.5789474
only,436,9,351.2857143
through,437,9,356.3116883
"buds,",438,9,408.4868421
not,439,9,424.5394737
"seeds,",440,9,378.9866667
and,441,9,376.5657895
so,442,9,374.6493506
cultivating,443,9,388.9605263
the,444,9,333.2207792
most,445,9,352.4545455
appealing,446,9,387.1168831
varieties,447,9,386.7792208
takes,448,9,396.8289474
years.,449,9,512.2236842
Propagation,450,9,405.4545455
is,451,9,372.7012987
greatly,452,9,405.974026
slowed,453,9,375.5064935
down,454,9,330.1315789
by,455,9,322.1038961
the,456,9,329.6233766
virus.,457,9,480.5064935
Tulips,458,9,410.5714286
bloom,459,9,386.7763158
in,460,9,346.2467532
April,461,9,393.3896104
and,462,9,327.2368421
May,463,9,338.2597403
for,464,9,352.2236842
about,465,9,326.0649351
a,466,9,330.8815789
"week,",467,9,345.9342105
and,468,9,331.7792208
the,469,9,347.6883117
secondary,470,9,345.0519481
buds,471,9,383.5974026
appear,472,9,397
shortly,473,9,393.4230769
thereafter.,474,9,479
Bulbs,475,9,373.7763158
can,476,9,366.0519481
be,477,9,354.8815789
uprooted,478,9,362.4615385
and,479,9,349.9871795
moved,480,9,335.3589744
about,481,9,359.8846154
from,482,9,355.5324675
June,483,9,362.4556962
to,484,9,386.6753247
"September,",485,9,386.5394737
and,486,9,354.7272727
thus,487,9,349.1818182
actual,488,9,388.974026
purchases,489,9,415.3116883
occurred,490,9,393.4805195
during,491,9,357.6315789
these,492,9,324.5128205
months.,493,9,407.4736842
As,494,9,391.2857143
the,495,9,386.3506494
flowers,496,9,339.2105263
grew,497,9,345.2857143
in,498,9,337.7272727
"popularity,",499,9,388.9078947
professional,500,9,343.1710526
growers,501,9,352.3636364
paid,502,9,354.7272727
higher,503,9,338.2727273
and,504,9,335.8831169
higher,505,9,335.9871795
prices,506,9,320.8333333
for,507,9,307.4533333
bulbs,508,9,312.961039
with,509,9,301.9090909
the,510,9,309.2857143
virus.,511,9,358.5844156
By,512,9,392.974026
sixteen,513,9,592.1466667
"thirty-four,",514,9,442.2857143
in,515,9,428.5384615
part,516,9,362.4871795
as,517,9,338.5324675
a,518,9,320.5974026
result,519,9,313.9078947
of,520,9,321.7142857
demand,521,9,336.08
from,522,9,308.3636364
the,523,9,341.8311688
"French,",524,9,406.4155844
speculators,525,9,395.0131579
began,526,9,338.9210526
to,527,9,316.8311688
enter,528,9,317.7142857
the,529,9,301.0394737
market.,530,9,338.6533333
In,531,9,343.0133333
sixteen,532,9,449.7368421
"thirty-six,",533,9,435.8947368
the,534,9,347.5844156
Dutch,535,9,333.987013
created,536,9,315.5897436
a,537,9,306.474359
type,538,9,298.1948052
of,539,9,306.8589744
formal,540,9,327.164557
futures,541,9,410.5641026
"markets,",542,9,419.5
which,543,9,350.7051282
merchants,544,9,330.0769231
used,545,9,326.4285714
to,546,9,324.5324675
sell,547,9,319.9615385
and,548,9,317.1025641
buy,549,9,332.1538462
contracts,550,9,349.1794872
to,551,9,335.7435897
buy,552,9,350.3466667
bulbs,553,9,324.7532468
at,554,9,316.6103896
the,555,9,311.5194805
end,556,9,305.1038961
of,557,9,290.1558442
the,558,9,308.2987013
season.,559,9,401.0128205
Traders,560,9,377.7820513
met,561,9,362.92
at,562,9,373.6623377
taverns,563,9,353.5454545
and,564,9,345.974026
buyers,565,9,325.4210526
were,566,9,322.7142857
required,567,9,322.2467532
to,568,9,309.2467532
pay,569,9,333.1410256
a,570,9,312.2948718
fee,571,9,308.6493506
per,572,9,355.2105263
trade.,573,9,395.1558442
People,574,9,370.5844156
were,575,9,352.7402597
purchasing,576,9,370.5714286
bulbs,577,9,359.5
at,578,9,309.3333333
higher,579,9,297.1794872
and,580,9,303.3974359
higher,581,9,348.0769231
"prices,",582,9,368.3589744
intending,583,9,339.4358974
to,584,9,311.6282051
re-sell,585,9,328.1558442
them,586,9,319.525641
for,587,9,302.7948718
a,588,9,322.5641026
profit.,589,9,371.0769231
"However,",590,9,344.7662338
such,591,9,310.5064935
a,592,9,342.8974359
scheme,593,9,311.2051282
could,594,9,301.2435897
not,595,9,290.974359
last,596,9,310.2051282
unless,597,9,294.9230769
someone,598,9,319.8974359
was,599,9,321.7402597
ultimately,600,9,355.974359
willing,601,9,315.7088608
to,602,9,284.7564103
pay,603,9,293.8205128
such,604,9,296.1666667
high,605,9,309.5949367
prices,606,9,300.4871795
and,607,9,299.6578947
take,608,9,314.3717949
possession,609,9,346.5512821
of,610,9,310.0769231
the,611,9,313.0512821
bulbs.,612,9,350.0512821
In,613,9,313.4615385
February,614,9,380.2467532
sixteen,615,9,486.5066667
"thirty-seven,",616,9,476.5512821
tulip,617,9,377.7662338
traders,618,9,345.5
could,619,9,354.8589744
no,620,9,337.5844156
longer,621,9,307.7402597
find,622,9,321.6153846
new,623,9,328.7402597
buyers,624,9,314.4871795
willing,625,9,341.987013
to,626,9,302.8333333
pay,627,9,339.8461538
increasingly,628,9,337.3116883
inflated,629,9,330.6282051
prices,630,9,319.1410256
for,631,9,310.1538462
their,632,9,307.9210526
bulbs.,633,9,332.0263158
As,634,9,317.6363636
this,635,9,312.2179487
realization,636,9,330.987013
set,637,9,312.8333333
"in,",638,9,317.8076923
the,639,9,335.2207792
demand,640,9,339.1538462
for,641,9,306.6493506
tulips,642,9,300.6282051
"collapsed,",643,9,367.6153846
and,644,9,313.6410256
prices,645,9,308.7532468
plummeted.,646,9,361.525641
The,647,9,341.1818182
speculative,648,9,379.3896104
bubble,649,9,333.025974
burst.,650,9,345.7368421
Some,651,9,344.7142857
were,652,9,331.974359
left,653,9,320.3076923
holding,654,9,326.8076923
contracts,655,9,327.1153846
to,656,9,320.3246753
purchase,657,9,321.3461538
tulips,658,9,315.5
at,659,9,315.6923077
prices,660,9,303.7051282
now,661,9,309.3461538
ten,662,9,333.9615385
times,663,9,314.7179487
greater,664,9,315.8181818
than,665,9,307.9358974
those,666,9,293.525641
on,667,9,298.1282051
the,668,9,296.0384615
open,669,9,358.1428571
"market,",670,9,344.4342105
while,671,9,347.8961039
others,672,9,322.2435897
found,673,9,295.7307692
themselves,674,9,324.8333333
in,675,9,323.6923077
possession,676,9,310.4615385
of,677,9,297.5512821
bulbs,678,9,312.6794872
now,679,9,301.5921053
worth,680,9,306.7948718
a,681,9,319.4230769
fraction,682,9,301.6282051
of,683,9,292.1666667
the,684,9,302.974359
price,685,9,292.1666667
they,686,9,305.6666667
had,687,9,318.6153846
paid.,688,9,339.8666667
The,689,9,304.0526316
event,690,9,324.6538462
was,691,9,334.8333333
popularized,692,9,341.8051948
in,693,9,337.6538462
eighteen,694,9,359.6282051
forty-one,695,9,420.025974
by,696,9,330.8461538
the,697,9,306.7820513
book,698,9,415.6666667
'Extraordinary,699,9,404.7179487
Popular,700,9,440.9342105
Delusions,701,9,400.1538462
and,702,9,352.3974359
the,703,9,339.3376623
Madness,704,9,338.4675325
of,705,9,381.4933333
"Crowds',",706,9,399.6153846
that,707,9,345
a,708,9,320.75
British,709,9,329.9090909
journalist,710,9,345.2236842
Charles,711,9,369.5405405
Mackay,712,9,396.5769231
wrote.,713,9,389.2987013
That,714,9,354.2857143
crowds,715,9,378.4805195
of,716,9,331.7432432
people,717,9,323.4675325
often,718,9,311.8846154
behave,719,9,347.6666667
irrationally,720,9,341.8311688
was,721,9,305.3589744
the,722,9,317
main,723,9,326.3766234
thesis,724,9,324.3076923
of,725,9,311.4230769
the,726,9,281.7564103
"book,",727,9,322.6538462
and,728,9,300.1265823
tulip,729,9,343.0921053
mania,730,9,309.974026
was,731,9,294.3506494
one,732,9,279.5641026
of,733,9,272.8461538
the,734,9,303.525641
primary,735,9,319.1392405
examples.,736,9,339.2658228
According,737,9,321.5657895
to,738,9,320.3717949
"Mackay,",739,9,337.2597403
at,740,9,317.0512821
one,741,9,340.7820513
point,742,9,315.2025316
twelve,743,9,326.4025974
acres,744,9,335.5128205
of,745,9,303.9230769
land,746,9,298.4415584
were,747,9,301.9102564
offered,748,9,317.278481
for,749,9,309.7179487
a,750,9,305.8701299
Semper,751,9,439.7631579
Augustus,752,9,455.9868421
bulb.,753,9,468.025641
He,754,9,377.474359
claims,755,9,334.7307692
that,756,9,323.2948718
many,757,9,345.3026316
such,758,9,345.7402597
investors,759,9,331.1038961
ruined,760,9,332.6842105
by,761,9,355.961039
the,762,9,310.9220779
fall,763,9,304.1315789
in,764,9,323.0394737
prices,765,9,320.8243243
were,766,9,326.6842105
"desperate,",767,9,337.4736842
and,768,9,317.6578947
Dutch,769,9,323.8701299
commerce,770,9,354.8846154
suffered,771,9,318.4025974
a,772,9,308.2467532
severe,773,9,340.1688312
shock.,774,9,356.3246753
In,775,9,337.8589744
Mackay's,776,9,356.0909091
"account,",777,9,357.3896104
the,778,9,332.987013
panicked,779,9,344.1558442
tulip,780,9,344.9473684
speculators,781,9,371.12
sought,782,9,350.3376623
help,783,9,326.3506494
from,784,9,301.6493506
the,785,9,311.6842105
government,786,9,330.2236842
of,787,9,320.0394737
the,788,9,371.8666667
"Netherlands,",789,9,334.6710526
which,790,9,317.0657895
responded,791,9,320.9480519
by,792,9,313.7272727
declaring,793,9,310.6447368
that,794,9,304.4415584
anyone,795,9,305.6184211
who,796,9,303.7922078
had,797,9,282.3116883
bought,798,9,298.2987013
contracts,799,9,342.5897436
to,800,9,315.7402597
purchase,801,9,305.6363636
bulbs,802,9,295.961039
in,803,9,284.7012987
the,804,9,301.5064935
future,805,9,316.8815789
could,806,9,312.3333333
void,807,9,305.7402597
their,808,9,300.9487179
contract,809,9,319.2207792
by,810,9,312.0649351
payment,811,9,317.5974026
of,812,9,296.7662338
a,813,9,325.3026316
ten,814,9,372.4736842
percent,815,9,350.2467532
fee.,816,9,384.9863014
Attempts,817,9,383.48
that,818,9,339.4025974
were,819,9,327.1168831
made,820,9,320.3376623
